lID,uID,loID,time,command
6679,33,157,2019-12-10 17:53:08,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES157,Publish Paper,Other High,In progress,Q4 WHERE dID=1242"
6681,33,157,2019-12-10 17:54:21,"UPDATE Deliverables SET Title=Combine Individual Efforts into a Paper,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=123"
6683,33,157,2019-12-10 17:54:45,"UPDATE Deliverables SET Title=Combine Individual Efforts into a Paper,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=123"
6685,33,157,2019-12-10 17:56:51,"UPDATE Deliverables SET Title=Combine Individual Efforts into a Paper,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=123"
6686,33,0,2019-12-10 16:58:52,Login by uID=33
6687,33,0,2019-12-10 16:59:01,Login by uID=33
6688,52,0,2019-12-10 17:29:47,Login by uID=52
6691,45,0,2019-12-10 20:37:46,Login by uID=45
6692,45,0,2019-12-10 20:37:51,Login by uID=45
6698,45,277,2019-12-10 22:26:35,"UPDATE Deliverables SET Title=Contribute to ASEE Paper,Type=Refereed journal manuscriptsCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1203"
6699,45,264,2019-12-10 22:30:51,"UPDATE Deliverables SET Title=Implement the Hardware in a Working CardioKey Device,Type=Invention disclosuresCompletion=In progressExpectedCompletion=Q4 WHERE dID=351"
6700,45,264,2019-12-10 22:36:17,"UPDATE Deliverables SET Title=Implement the Hardware in a Working CardioKey Device,Type=Invention disclosuresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=351"
6702,62,0,2019-12-10 23:57:58,Login by uID=62
6703,62,0,2019-12-11 00:35:41,Login by uID=62
6704,43,0,2019-12-11 09:50:22,Login by uID=43
6705,43,240,2019-12-11 10:51:12,"UPDATE Deliverables SET Title=Get the site reviewed by external experts in the CV field,Type=Other MedCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1027"
6706,40,0,2019-12-11 10:42:24,Login by uID=40
6707,40,0,2019-12-11 10:43:33,Logout by uID=40
6708,78,0,2019-12-11 10:44:03,Login by uID=78
6709,78,429,2019-12-11 11:45:42,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 78,Cardiovascular Concepts,DSK0,Understand,Metacognitive,,Understand the cardiovascular concepts."
6710,78,158,2019-12-11 12:17:57,"UPDATE LearningObjectives SET uID=78 Title=Cardiovascular Concepts Code=DSK0 Blooms1=Understand Blooms2=Metacognitive Notes=Understanding:
-Cardiovascular concepts
-Blood Pressure (BP)
-Electrocardiogram (ECG)
-Seismocardiogarm (SCG)
-Photoplethysmogram (PPG)Description=Understand the Cardiovascular concepts and the significant changes is some physiological signals under the orthostatic stress.WHERE loID=158"
6711,78,429,2019-12-11 12:18:04,DELETE FROM LearningObjectives WHERE loID=429
6712,78,158,2019-12-11 12:19:05,"UPDATE LearningObjectives SET uID=78 Title=Cardiovascular Concepts Code=DSK0 Blooms1=Understand Blooms2=Metacognitive Notes=Understanding:
-Cardiovascular concepts
-Blood Pressure (BP)
-Electrocardiogram (ECG)
-Seismocardiogarm (SCG)
-Photoplethysmogram (PPG)Description=Understand the Cardiovascular concepts and the significant changes that occur is some physiological signals under the orthostatic stress.WHERE loID=158"
6713,78,158,2019-12-11 12:24:59,"UPDATE LearningObjectives SET uID=78 Title=Cardiovascular Concepts Code=DSK0 Blooms1=Understand Blooms2=Metacognitive Notes=Understanding:
-Cardiovascular concepts
-Blood Pressure (BP)
-Electrocardiogram (ECG)
-Seismocardiogarm (SCG)
-Photoplethysmogram (PPG)Description=Understand the Cardiovascular concepts and the significant changes that occur is some physiological signals under the orthostatic stress.WHERE loID=158"
6714,78,158,2019-12-11 12:25:30,"UPDATE Deliverables SET Title=Cardiovascular Concepts,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q1 WHERE dID=125"
6715,69,0,2019-12-11 11:43:14,Login by uID=69
6721,46,0,2019-12-11 13:23:41,Login by uID=46
6722,46,300,2019-12-11 14:24:01,"UPDATE Deliverables SET Title=locate reviewers,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q3 WHERE dID=570"
6723,46,225,2019-12-11 14:25:01,"UPDATE Deliverables SET Title=review different education tools,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q2 WHERE dID=567"
6724,46,428,2019-12-11 14:25:47,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,Case for Uniqueness,Review of others evidence,In progress,Q4 WHERE dID=1245"
6725,46,300,2019-12-11 14:30:39,"UPDATE Deliverables SET Title=review input from reviewers,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=573"
6727,43,0,2019-12-11 14:16:04,Login by uID=43
6729,78,158,2019-12-11 15:47:25,"UPDATE Deliverables SET Title=Orthostatic intolerance,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q1 WHERE dID=594"
6730,62,0,2019-12-11 16:17:18,Login by uID=62
6731,66,0,2019-12-11 16:23:34,Login by uID=66
6732,46,300,2019-12-11 19:45:46,"UPDATE Deliverables SET Title=implement changes to education tool based on reviewer input,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=576"
6733,46,428,2019-12-11 19:46:59,"UPDATE Deliverables SET Title=Case for Uniqueness,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1245"
6734,54,0,2019-12-11 19:01:38,Login by uID=54
6735,54,0,2019-12-11 19:01:43,Login by uID=54
6736,54,191,2019-12-11 20:02:45,DELETE FROM Deliverables WHERE dID=166
6737,54,190,2019-12-11 20:03:11,DELETE FROM Deliverables WHERE dID=921
6738,54,191,2019-12-11 20:03:51,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES191,Compare to Nursing Genomics Poster,Review of others evidence,In progress,Q3 WHERE dID=1246"
6739,54,191,2019-12-11 20:04:04,"UPDATE Deliverables SET Title=Get Website Review by TMLC or Writer's Center,Type=non-refereed conferencesCompletion=In progressExpectedCompletion=Q4 WHERE dID=1197"
6740,54,191,2019-12-11 20:04:15,"UPDATE Deliverables SET Title=Get Website Review by TMLC or Writer's Center,Type=non-refereed conferencesCompletion=Not StartedExpectedCompletion=Q4 WHERE dID=1197"
6741,54,189,2019-12-11 20:05:05,"UPDATE Deliverables SET Title=Meeting Minutes 11/14,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q3 WHERE dID=920"
6742,54,392,2019-12-11 20:07:52,"UPDATE Deliverables SET Title=Resistance and Compliance,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1029"
6743,54,392,2019-12-11 20:11:43,"UPDATE Deliverables SET Title=Functional Block Diagram,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1028"
6744,54,392,2019-12-11 20:14:04,"UPDATE Deliverables SET Title=PV loops/ Time Domain,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1239"
6745,54,392,2019-12-11 20:14:28,"UPDATE Deliverables SET Title=PV loops/ Time Domain,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1239"
6746,54,0,2019-12-11 19:18:02,Login by uID=54
6747,54,0,2019-12-11 19:18:07,Login by uID=54
6748,54,392,2019-12-11 20:18:54,"UPDATE Deliverables SET Title=Arterial System,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1030"
6749,54,392,2019-12-11 20:23:11,"UPDATE Deliverables SET Title=ECG,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1240"
6750,54,191,2019-12-11 20:24:02,"UPDATE Deliverables SET Title=Compare to Nursing Genomics Poster,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q3 WHERE dID=1246"
6776,77,0,2019-12-11 20:52:03,Login by uID=77
6778,37,0,2019-12-11 21:10:30,Login by uID=37
6779,37,161,2019-12-11 22:10:47,"UPDATE Deliverables SET Title=Udemy Course - Machine learning (intermediate level)	,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q2 WHERE dID=512"
6780,46,224,2019-12-11 22:29:54,"UPDATE Deliverables SET Title=implement needed changes to prevent legal issues,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q3 WHERE dID=585"
6787,46,428,2019-12-11 22:45:32,"UPDATE Deliverables SET Title=PV loops/ time domain,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1233"
6788,46,428,2019-12-11 22:45:50,"UPDATE Deliverables SET Title=functional block diagram,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1231"
6789,46,428,2019-12-11 22:46:56,"UPDATE Deliverables SET Title=ECG,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1234"
6790,46,428,2019-12-11 22:47:17,"UPDATE Deliverables SET Title=ECG,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1234"
6791,46,428,2019-12-11 22:51:16,"UPDATE Deliverables SET Title=R and C principles,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1232"
6792,46,428,2019-12-11 22:57:37,"UPDATE Deliverables SET Title=Arterial system,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1235"
6793,66,213,2019-12-12 00:14:07,"UPDATE Deliverables SET Title=Investigate some basic ideas in Research papers,Type=non-refereed conferencesCompletion=CompletedExpectedCompletion=Q2 WHERE dID=212"
6794,66,213,2019-12-12 00:14:23,"UPDATE Deliverables SET Title=Building a mock skill on Alexa Developer Console,Type=Other MedCompletion=CompletedExpectedCompletion=Q2 WHERE dID=656"
6795,66,213,2019-12-12 00:15:59,"UPDATE Deliverables SET Title=Getting familiar with Python,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q2 WHERE dID=750"
6796,66,214,2019-12-12 00:19:55,UPDATE LearningObjectives SET uID=66 Title=Write a Research Paper Code=FR2 Blooms1=Evaluate Blooms2=Procedural Notes=Description=Wrote a RMBS research paper on 'Concept for the Prediction of Cardiovascular Illness from Respiratory Audio'WHERE loID=214
6797,66,214,2019-12-12 00:21:03,UPDATE LearningObjectives SET uID=66 Title=Write a Research Paper Code=FR2 Blooms1=Evaluate Blooms2=Procedural Notes=Description=Wrote a RMBS research paper on 'Concept for the Prediction of Cardiovascular Illness from Respiratory Audio' (Abstract got accepted)WHERE loID=214
6798,66,214,2019-12-12 00:21:33,UPDATE LearningObjectives SET uID=66 Title=Write a Research Paper Code=FR2 Blooms1=Evaluate Blooms2=Procedural Notes=Description=Wrote a RMBS research paper on 'Concept for the Prediction of Cardiovascular Illness from Respiratory Audio' (Abstract got accepted)WHERE loID=214
6799,66,214,2019-12-12 00:28:57,"UPDATE Deliverables SET Title=Write a 200 word Abstract for the paper,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=213"
6800,66,214,2019-12-12 01:42:44,"UPDATE Deliverables SET Title=Work on Introduction of the paper,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=747"
6801,66,214,2019-12-12 01:43:59,"UPDATE Deliverables SET Title=Work on Materials and Methods,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=748"
6802,66,213,2019-12-12 01:46:52,UPDATE LearningObjectives SET uID=66 Title=Investigate some basic ideas in Research papers Code=DSK0 Blooms1=Analyze Blooms2=Conceptual Notes=Description=Read papers and find basic ideas to  built the projectWHERE loID=213
6803,66,214,2019-12-12 01:52:56,"UPDATE Deliverables SET Title=Work on Materials and Methods,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q4 WHERE dID=748"
6804,66,323,2019-12-12 01:55:07,"UPDATE Deliverables SET Title=Built the ideas for the poster,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q3 WHERE dID=654"
6805,66,323,2019-12-12 01:56:26,"UPDATE Deliverables SET Title=Built the ideas for the poster,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q3 WHERE dID=654"
6806,66,323,2019-12-12 01:57:07,"UPDATE Deliverables SET Title=Get the poster ready,Type=Invited outreach activitiesCompletion=CompletedExpectedCompletion=Q3 WHERE dID=655"
6807,66,323,2019-12-12 02:18:06,"UPDATE Deliverables SET Title=Present at the Bison Innovation Challenge,Type=Invention disclosuresCompletion=CompletedExpectedCompletion=Q3 WHERE dID=749"
6808,62,0,2019-12-12 02:06:45,Login by uID=62
6809,62,232,2019-12-12 05:42:34,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES232,Outsourced Help,Providing expertise to other research groups in the laboratory environment (documented),Completed,Q3 WHERE dID=1247"
6856,69,0,2019-12-12 08:30:01,Login by uID=69
6857,71,0,2019-12-12 08:39:55,Login by uID=71
6858,71,92,2019-12-12 09:41:05,"UPDATE Deliverables SET Title=Heart Physiology Study, Ninja Nerd Science YouTube,Type=HomeworkCompletion=CompletedExpectedCompletion=Q1 WHERE dID=492"
6859,71,282,2019-12-12 09:42:36,"UPDATE Deliverables SET Title=Trello Board,Type=Other LowCompletion=CompletedExpectedCompletion=Q3 WHERE dID=483"
6860,71,282,2019-12-12 09:43:37,"UPDATE Deliverables SET Title=Organize Team Meetings,Type=Providing expertise to other research groups in the laboratory environment (documented)Completion=CompletedExpectedCompletion=Q4 WHERE dID=490"
6861,71,282,2019-12-12 09:45:16,"UPDATE Deliverables SET Title=System Block Diagram,Type=Providing expertise to other research groups in the laboratory environment (documented)Completion=CompletedExpectedCompletion=Q3 WHERE dID=488"
6862,71,282,2019-12-12 09:45:54,DELETE FROM Deliverables WHERE dID=484
6863,71,92,2019-12-12 09:46:44,"UPDATE LearningObjectives SET uID=71 Title=Cardiac Anatomy and Physiology Code=DSK0 Blooms1=Create Blooms2=Factual Notes=Description=Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand, broadly, the heart's physical movements and electromagnetic signature.WHERE loID=92"
6870,43,0,2019-12-12 09:12:20,Login by uID=43
6872,43,424,2019-12-12 10:12:39,"UPDATE Deliverables SET Title=Proof the website is unique,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1201"
6874,46,428,2019-12-12 10:34:43,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES428,link to website,Other Low,In progress,Q4 WHERE dID=1251"
6875,46,428,2019-12-12 10:35:50,"UPDATE Deliverables SET Title=link to website,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1251"
6876,67,0,2019-12-12 09:38:27,Login by uID=67
6877,67,382,2019-12-12 10:39:23,"UPDATE Deliverables SET Title=Create a layout of the expected device,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q4 WHERE dID=959"
6878,67,382,2019-12-12 10:40:36,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES382,Begin a material analysis for future material selection in prototype stage,Homework,Completed,Q4 WHERE dID=1252"
6879,67,382,2019-12-12 10:41:53,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES382,Create a 3D model of the expected device,Other Low,Completed,Q4 WHERE dID=1253"
6880,58,0,2019-12-12 09:56:44,Login by uID=58
6881,43,372,2019-12-12 10:57:27,"UPDATE Deliverables SET Title=Use what is learned from the various reviews to improve the website,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=881"
6882,67,382,2019-12-12 11:16:59,"UPDATE Deliverables SET Title=Begin a material analysis for future material selection in prototype stage,Type=HomeworkCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1252"
6883,67,382,2019-12-12 11:17:23,"UPDATE Deliverables SET Title=Create a 3D model of the expected device,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=1253"
6884,67,351,2019-12-12 11:18:47,"UPDATE Deliverables SET Title=Learn basic knowledge of Labview, Comsol, and Proteus,Type=Standard operating proceduresCompletion=In progressExpectedCompletion=Q4 WHERE dID=710"
6885,67,351,2019-12-12 11:18:55,DELETE FROM Deliverables WHERE dID=712
6886,67,351,2019-12-12 11:19:00,DELETE FROM Deliverables WHERE dID=713
6887,43,372,2019-12-12 11:31:07,"UPDATE Deliverables SET Title=Use what is learned from the various reviews to improve the website,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=881"
6888,58,0,2019-12-12 10:31:28,Login by uID=58
6889,43,372,2019-12-12 11:31:29,"UPDATE Deliverables SET Title=Use what is learned from the various reviews to improve the website,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=881"
6890,43,372,2019-12-12 11:31:57,"UPDATE Deliverables SET Title=Use what is learned from the various reviews to improve the website,Type=Other LowCompletion=CompletedExpectedCompletion=Q4 WHERE dID=881"
6891,37,0,2019-12-12 10:32:11,Login by uID=37
6892,45,0,2019-12-12 10:37:25,Login by uID=45
6893,45,0,2019-12-12 10:37:29,Login by uID=45
6894,54,0,2019-12-12 11:02:51,Login by uID=54
6895,54,0,2019-12-12 11:02:57,Login by uID=54
6896,62,388,2019-12-12 12:11:02,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES388,Chapter 4,Homework,Completed,Q3 WHERE dID=1254"
6897,43,0,2019-12-12 11:11:03,Login by uID=43
6898,43,0,2019-12-12 11:11:12,Login by uID=43
6899,62,388,2019-12-12 12:11:40,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES388,Chapter 5,Homework,Completed,Q3 WHERE dID=1255"
6900,62,388,2019-12-12 12:12:23,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES388,Chapter 7,Homework,Completed,Q4 WHERE dID=1256"
