User Number,Date Time,Year,Token Number,Text 1,Text 2,Text 3,Text 4,Text Concat
108,2020-11-24 15:30:08,2020,228,Arterial system,Human arterial system: Components their function and working principle,Provide a video that explains my slide about it, evidence2=https://drive.google.com/file/d/10VZy1kKe8loUsVHImd3_rQBF9MdeaeKg/view?usp=sharing,Arterial system Human arterial system: Components their function and working principle Provide a video that explains my slide about it
125,2020-11-24 15:43:17,2020,464,Functional block diagram,For a DOK-3 token I will describe how I combined and applied my research and knowledge of our functional block diagram to the advancing of our product from an idea toward the creating of a physical biosensor specifically my influence to include and ECG sensor.** NOTE: after receiving feedback I have added a section in the end of my existing video about how ECG has specifically been implemented to the sensor. ,I will make a video explaining this. , evidence2=https://ndusbpos-my.sharepoint.com/:v:/g/personal/rachel_l_wright_ndus_edu/ESbxoF2pJ1tHksIrB3UhMNwBWq47lE4DK--MXeRc803XBg?e=PC67SF,Functional block diagram For a DOK-3 token I will describe how I combined and applied my research and knowledge of our functional block diagram to the advancing of our product from an idea toward the creating of a physical biosensor specifically my influence to include and ECG sensor.** NOTE: after receiving feedback I have added a section in the end of my existing video about how ECG has specifically been implemented to the sensor.  I will make a video explaining this. 
122,2020-11-24 16:40:30,2020,340,PV loops/time domain,I will explain what I have learned about the PV loops/time domain concept.,I will provide a link to a flipgrid video that I will make. Corrections and additions from peer reviews are in the comments of the original video., evidence2=https://flipgrid.com/40ef2295,PV loops/time domain I will explain what I have learned about the PV loops/time domain concept. I will provide a link to a flipgrid video that I will make. Corrections and additions from peer reviews are in the comments of the original video.
120,2020-11-24 17:52:49,2020,684,ECG,Using ECG as name for DOK-4. submitting paper to a call for papers on our project,,,ECG Using ECG as name for DOK-4. submitting paper to a call for papers on our project 
120,2020-11-24 17:53:04,2020,684,ECG,Using ECG as name for DOK-4. submitting paper to a call for papers on our project,The included paper and send paper in, evidence2=,ECG Using ECG as name for DOK-4. submitting paper to a call for papers on our project The included paper and send paper in
122,2020-11-24 17:54:55,2020,685,Patent,For a DOK-4 our group is looking to apply for a patent. I ,I will attach a flipgrid/video of me explaining how I contributed to our design,,Patent For a DOK-4 our group is looking to apply for a patent. I  I will attach a flipgrid/video of me explaining how I contributed to our design
122,2020-11-24 18:14:41,2020,685,Patent,For a DOK-4 our group (ICD) is looking to apply for a provisional patent. ,I will attach a flipgrid/video of me explaining how I contributed to our design, evidence2=,Patent For a DOK-4 our group (ICD) is looking to apply for a provisional patent.  I will attach a flipgrid/video of me explaining how I contributed to our design
120,2020-11-24 18:14:47,2020,686,ECG,Application for provisional patent,patent application,,ECG Application for provisional patent patent application
122,2020-11-24 18:18:36,2020,687,Student Design Showcase Paper,For a DOK-4 our group (IDC) is looking to submit a paper to the 2021 Student Design Showcase at the University of Minnesota,I will provide a video of me explaining how I contributed to our paper,,Student Design Showcase Paper For a DOK-4 our group (IDC) is looking to submit a paper to the 2021 Student Design Showcase at the University of Minnesota I will provide a video of me explaining how I contributed to our paper
121,2020-11-24 18:22:41,2020,688,i will apply for a patent with my antenna design team,compile adequate evidence to submit a dok-4 level submission,proof of submission,,i will apply for a patent with my antenna design team compile adequate evidence to submit a dok-4 level submission proof of submission
121,2020-11-24 18:25:36,2020,689,submitting a paper to the 2021 student design showcase in the Design of medical devices conference,i will model antenna and work with the team to write a paper proposal for our project to submit to the conference,link to paper and extensive models (if not included in the paper),,submitting a paper to the 2021 student design showcase in the Design of medical devices conference i will model antenna and work with the team to write a paper proposal for our project to submit to the conference link to paper and extensive models (if not included in the paper)
135,2020-11-24 18:30:20,2020,665,R and C principles,I will connect the principles that we went over in class about R and C to my project.  ,Video, evidence2=,R and C principles I will connect the principles that we went over in class about R and C to my project.   Video
135,2020-11-24 18:31:05,2020,451,Human factors,I will learn about human factors and what it is and how it applies to designing a device.  ,Written notes and a summary of what I have learned, evidence2=,Human factors I will learn about human factors and what it is and how it applies to designing a device.   Written notes and a summary of what I have learned
135,2020-11-24 18:32:04,2020,690,PV loops/time domain,I will connect the principles that we went over in class about PV loops/time domain to my group's project,Video,,PV loops/time domain I will connect the principles that we went over in class about PV loops/time domain to my group's project Video
135,2020-11-24 18:33:04,2020,691,Arterial system,I will connect the concepts of the arterial system to my group's project.  ,Video,,Arterial system I will connect the concepts of the arterial system to my group's project.   Video
135,2020-11-24 18:34:49,2020,692,ECG,I will connect the concepts we went over in class about the ECG to my group's project.  ,Video,,ECG I will connect the concepts we went over in class about the ECG to my group's project.   Video
117,2020-11-24 19:13:34,2020,583,Functional Block Diagram,I will be talking about how my group project has been entered into the Innovation Challenge at NDSU and how we won our division. I will also share my input to the project.,I will upload a link to the documents., evidence2=,Functional Block Diagram I will be talking about how my group project has been entered into the Innovation Challenge at NDSU and how we won our division. I will also share my input to the project. I will upload a link to the documents.
