Log Number,User Number,Action Type,Time,Year,LO Number,D Number,LO Name,LOType,Blooms1,Blooms2,Description,Deliverable Name,Deliverable Type,Progress,Quarter,Deliverable Description
6353,78,Login,2019-12-05 12:09:36,2019,,,,,,,,,,,,
6354,77,Insert Deliverable,2019-12-05 13:10:01,2019,292,1217,,,,,,Abstract RMBS 2020,Refereed conferences,Completed,Q3,
6355,77,Update Deliverable,2019-12-05 13:11:01,2019,292,1217,,,,,,Abstract RMBS 2020,Refereed conferences,Completed,Q3,
6356,77,Insert Deliverable,2019-12-05 13:12:27,2019,295,1218,,,,,,abstract submission ICBBE 2020,Refereed conferences,Completed,Q3,
6357,77,Update Deliverable,2019-12-05 13:13:15,2019,295,1218,,,,,,abstract submission ICBBE 2020,Refereed conferences,Completed,Q3,
6358,77,Update Deliverable,2019-12-05 13:18:39,2019,283,956,,,,,,ECG R peak Detection algorithm,Other Low,Completed,Q2,
6359,77,Update Deliverable,2019-12-05 13:19:01,2019,283,957,,,,,,Develop algorithm for extracting SBPDBPMAP and PP,non-refereed conferences,Completed,Q2,
6360,45,Login,2019-12-05 12:19:35,2019,,,,,,,,,,,,
6361,45,Login,2019-12-05 12:19:40,2019,,,,,,,,,,,,
6362,45,Update Deliverable,2019-12-05 13:28:35,2019,396,1054,,,,,,Learn Arterial System Concepts,Homework,Completed,Q4,
6363,45,Update Deliverable,2019-12-05 13:28:47,2019,396,1053,,,,,,Learn ECG Concepts,Homework,Completed,Q3,
6366,46,Login,2019-12-05 12:35:16,2019,,,,,,,,,,,,
6367,52,Login,2019-12-05 12:35:42,2019,,,,,,,,,,,,
6368,67,Login,2019-12-05 12:35:46,2019,,,,,,,,,,,,
6369,54,Login,2019-12-05 12:36:13,2019,,,,,,,,,,,,
6370,54,Login,2019-12-05 12:36:21,2019,,,,,,,,,,,,
6371,37,Login,2019-12-05 12:36:24,2019,,,,,,,,,,,,
6374,62,Login,2019-12-05 12:41:36,2019,,,,,,,,,,,,
6379,56,Login,2019-12-05 13:12:39,2019,,,,,,,,,,,,
6380,56,Login,2019-12-05 13:12:51,2019,,,,,,,,,,,,
6381,42,Login,2019-12-05 13:16:27,2019,,,,,,,,,,,,
6382,42,Login,2019-12-05 13:16:32,2019,,,,,,,,,,,,
6383,68,Login,2019-12-05 13:20:28,2019,,,,,,,,,,,,
6388,33,Login,2019-12-05 17:08:34,2019,,,,,,,,,,,,
6389,33,Login,2019-12-05 17:08:42,2019,,,,,,,,,,,,
6390,33,Update Deliverable,2019-12-05 18:09:03,2019,156,1157,,,,,,Review of Feedback From EMBS,Other High,Completed,Q4,
6391,45,Login,2019-12-05 18:31:00,2019,,,,,,,,,,,,
6392,45,Login,2019-12-05 18:31:04,2019,,,,,,,,,,,,
6393,45,Update Deliverable,2019-12-05 19:39:51,2019,397,1056,,,,,,Learn the Tools Needed to Solder Surface Mount Parts,Other Low,Completed,Q3,
6394,45,Update Deliverable,2019-12-05 19:42:10,2019,397,1057,,,,,,Solder a Surface Mount Instrumentation Amplifier,Other Low,Completed,Q3,
6395,45,Update Deliverable,2019-12-05 19:42:30,2019,397,1057,,,,,,Solder a Surface Mount Instrumentation Amplifier to Breakout Board,Other Low,Completed,Q3,
6396,45,Update Deliverable,2019-12-05 19:48:29,2019,397,1057,,,,,,Solder a Surface Mount Instrumentation Amplifier to Breakout Board,Other Low,Completed,Q3,
6397,45,Update Deliverable,2019-12-05 19:53:47,2019,397,1055,,,,,,Solder the Final PCB,Other Low,Completed,Q4,
6398,45,Update Deliverable,2019-12-05 19:56:30,2019,264,459,,,,,,Test Prototype,Other Low,Completed,Q3,
6399,45,Insert Deliverable,2019-12-05 19:59:55,2019,264,1219,,,,,,Final ECG Schematic,Other Low,Completed,Q3,
6400,45,Update Deliverable,2019-12-05 20:02:14,2019,264,345,,,,,,1st Draft of ECG Schematic,Other Low,Completed,Q1,
6401,45,Update Deliverable,2019-12-05 20:02:28,2019,264,345,,,,,,1st Draft of ECG Schematic,Other Low,Completed,Q1,
6402,45,Update Deliverable,2019-12-05 20:02:53,2019,264,1219,,,,,,Final ECG Schematic,Other Low,Completed,Q3,
6403,45,Insert Deliverable,2019-12-05 20:04:56,2019,279,1220,,,,,,Test & Verify Prototype,Other Low,Not Started,Q3,
6404,45,Delete Deliverable,2019-12-05 20:05:08,2019,264,459,,,,,,,,,,
6405,45,Update Deliverable,2019-12-05 20:08:38,2019,279,1220,,,,,,Test & Verify Prototype,Other Low,Completed,Q3,
6406,45,Delete Deliverable,2019-12-05 20:08:51,2019,279,846,,,,,,,,,,
6407,45,Update Deliverable,2019-12-05 20:17:27,2019,279,1059,,,,,,Detect ECG Signal With Oscilloscope,Other Low,Completed,Q3,
6408,45,Update Deliverable,2019-12-05 20:20:36,2019,279,1059,,,,,,Detect ECG Signal With Oscilloscope,Other Low,Completed,Q3,
6410,51,Login,2019-12-05 23:23:23,2019,,,,,,,,,,,,
6411,51,Login,2019-12-05 23:23:42,2019,,,,,,,,,,,,
6412,51,Delete Deliverable,2019-12-06 00:24:02,2019,193,176,,,,,,,,,,
6413,51,Delete Deliverable,2019-12-06 00:24:18,2019,193,177,,,,,,,,,,
6414,51,Update Deliverable,2019-12-06 00:25:23,2019,194,891,,,,,,genetics video,Other Low,Completed,Q3,
6415,51,Update Deliverable,2019-12-06 00:25:33,2019,194,919,,,,,,Getting the website Reviewed by a Biology Teacher,Invention disclosures,In progress,Q4,
6416,51,Update Deliverable,2019-12-06 00:26:32,2019,198,189,,,,,,Transferable to easy understand,Invited outreach activities,Completed,Q4,
6417,51,Update Deliverable,2019-12-06 00:27:15,2019,420,1183,,,,,,Arterial System,Other Low,Completed,Q4,
6418,45,Login,2019-12-06 09:40:03,2019,,,,,,,,,,,,
6419,45,Login,2019-12-06 09:40:09,2019,,,,,,,,,,,,
6421,77,Login,2019-12-06 11:00:28,2019,,,,,,,,,,,,
6428,78,Login,2019-12-06 14:27:27,2019,,,,,,,,,,,,
6429,78,Update Deliverable,2019-12-06 15:32:39,2019,273,951,,,,,,Poster presentation,non-refereed conferences,Completed,Q1,
6430,78,Update Deliverable,2019-12-06 15:32:53,2019,273,398,,,,,,Poster presentation,non-refereed conferences,Completed,Q1,
6431,78,Update Deliverable,2019-12-06 15:33:02,2019,273,601,,,,,,Poster presentation,non-refereed conferences,Completed,Q1,
6432,78,Update Deliverable,2019-12-06 15:33:15,2019,273,951,,,,,,Poster presentation,non-refereed conferences,Completed,Q1,
6433,78,Update Learning Objective,2019-12-06 15:33:40,2019,273,,Poster presentation,DSK3,Understand,Conceptual,Present a poster at NDSU,,,,,
6434,78,Update Learning Objective,2019-12-06 15:36:00,2019,273,,Poster presentation,DSK3,Understand,Conceptual,Present a poster at NDSU,,,,,
6435,78,Update Learning Objective,2019-12-06 15:43:25,2019,303,,Manuscript preparation/abstract submission,PC5,Create,Metacognitive,We will write a manuscript that will be submitted to a conference or a peer reviewed journal.,,,,,
6436,78,Delete Deliverable,2019-12-06 15:49:19,2019,303,590,,,,,,,,,,
6437,78,Insert Deliverable,2019-12-06 15:50:06,2019,303,1221,,,,,,Manuscript preparation/abstract submission,Refereed conferences,Completed,Q4,
6438,78,Update Deliverable,2019-12-06 15:50:32,2019,303,591,,,,,,Manuscript preparation/abstract submission,Refereed conferences,Completed,Q4,
6439,78,Update Deliverable,2019-12-06 15:51:31,2019,303,591,,,,,,Manuscript preparation/abstract submission,Refereed conferences,Completed,Q4,
6440,78,Update Deliverable,2019-12-06 15:52:08,2019,303,1221,,,,,,Manuscript preparation/abstract submission,Refereed conferences,Completed,Q4,
6441,78,Update Deliverable,2019-12-06 15:52:26,2019,303,589,,,,,,Paper writing,Refereed journal manuscripts,Completed,Q4,
6442,78,Update Deliverable,2019-12-06 15:52:55,2019,303,589,,,,,,Manuscript preparation/abstract submission,Refereed journal manuscripts,Completed,Q4,
6443,78,Update Learning Objective,2019-12-06 15:54:30,2019,395,,CITI courses to be able to record data from subjects,FR7,Apply,Procedural,I will take the CITI courses which are required for any student who is willing to record data  from human subjects.,,,,,
6444,78,Update Learning Objective,2019-12-06 15:55:09,2019,395,,CITI courses to be able to record data from subjects,FR7,Apply,Procedural,I will take the CITI courses which are required for any student who is willing to record data  from human subjects.,,,,,
6445,52,Login,2019-12-06 15:17:52,2019,,,,,,,,,,,,
6446,52,Update Deliverable,2019-12-06 16:23:10,2019,119,943,,,,,,Fourth Presentation,Other Low,Completed,Q4,
6447,52,Update Deliverable,2019-12-06 16:24:21,2019,176,155,,,,,,Present for EMBS,Invited outreach activities,Completed,Q4,
6448,52,Update Deliverable,2019-12-06 16:25:03,2019,176,155,,,,,,Present for EMBS & get feedback,Invited outreach activities,Completed,Q4,
6449,52,Update Deliverable,2019-12-06 16:32:18,2019,174,145,,,,,,Giving feedback on presentations given in Quarter 4,documented general assistance to others in the class,Completed,Q4,
6450,52,Insert Deliverable,2019-12-06 16:35:56,2019,118,1222,,,,,,Send Tissue Engineering Pamphlet from EMBS to outside source,documented general assistance to others in the class,Completed,Q4,
6451,52,Update Deliverable,2019-12-06 16:36:15,2019,118,1222,,,,,,Send Tissue Engineering Pamphlet from EMBS to outside source,documented general assistance to others in the class,Completed,Q4,
6452,52,Update Deliverable,2019-12-06 16:41:34,2019,118,150,,,,,,Submit Research Paper for Review,Other High,Completed,Q4,
6453,52,Update Deliverable,2019-12-06 16:41:47,2019,390,1016,,,,,,Arterial system,Homework,In progress,Q4,
6454,45,Login,2019-12-06 15:43:41,2019,,,,,,,,,,,,
6455,45,Login,2019-12-06 15:43:46,2019,,,,,,,,,,,,
6456,52,Update Deliverable,2019-12-06 16:43:48,2019,390,1016,,,,,,Arterial system,Homework,Completed,Q4,
6457,45,Update Deliverable,2019-12-06 16:47:59,2019,264,348,,,,,,Order Prototype PCB,Other Low,Completed,Q2,
6458,45,Update Deliverable,2019-12-06 17:22:03,2019,264,352,,,,,,Create BOM for Hardware Package,Other Low,Completed,Q4,
6459,37,Login,2019-12-07 10:05:01,2019,,,,,,,,,,,,
6460,69,Login,2019-12-07 12:00:24,2019,,,,,,,,,,,,
6461,40,Login,2019-12-07 12:45:38,2019,,,,,,,,,,,,
6462,40,Update Deliverable,2019-12-07 13:51:44,2019,128,409,,,,,,Chapter-3: Physiology of how electrical and ventricular compression effect the flow of the blood,Homework,Completed,Q2,
6463,40,Update Deliverable,2019-12-07 13:52:03,2019,128,408,,,,,,Chapter-2: Hemo-dynamic nature of blood vessels,Homework,Completed,Q2,
6464,40,Update Deliverable,2019-12-07 13:52:57,2019,128,118,,,,,,Chapter-1 : overview of heart its vascular circuit in the body,Homework,Completed,Q1,
6465,69,Update Deliverable,2019-12-07 19:47:01,2019,218,232,,,,,,Submit abstract for paper describing experience with CardioKey team,Refereed journal manuscripts,Completed,Q2,
6466,69,Update Deliverable,2019-12-07 19:50:10,2019,106,224,,,,,,Apply preprocessing functions to data collected with team's hardware and revise functions as necessa,Standard operating procedures,Completed,Q4,
6467,40,Login,2019-12-08 05:44:47,2019,,,,,,,,,,,,
6468,40,Insert Deliverable,2019-12-08 06:50:19,2019,128,1223,,,,,,Arterial system,Homework,Completed,Q3,
6469,40,Delete Deliverable,2019-12-08 06:51:48,2019,274,420,,,,,,,,,,
6470,40,Update Deliverable,2019-12-08 06:52:30,2019,274,424,,,,,,Learn Amplification techniques for the heart signals,Standard operating procedures,In progress,Q4,
6471,40,Update Deliverable,2019-12-08 07:21:31,2019,276,431,,,,,,If possible learning the usage of ANSYS software,Standard operating procedures,Completed,Q4,
6472,40,Insert Deliverable,2019-12-08 07:39:51,2019,129,1224,,,,,,Feedback from the judges of GRS symposium,Awards,Completed,Q4,
6473,40,Update Deliverable,2019-12-08 07:40:14,2019,129,1224,,,,,,Feedback from the judges of GRS symposium,Awards,Completed,Q4,
6474,40,Update Deliverable,2019-12-08 07:42:14,2019,276,431,,,,,,If possible learning the usage of ANSYS software,Standard operating procedures,Completed,Q4,
6475,58,Login,2019-12-08 09:48:38,2019,,,,,,,,,,,,
6476,40,Update Deliverable,2019-12-08 12:54:41,2019,128,1223,,,,,,Arterial system,Homework,Completed,Q3,
6477,58,Login,2019-12-08 15:23:34,2019,,,,,,,,,,,,
6478,58,Login,2019-12-08 15:23:53,2019,,,,,,,,,,,,
6479,33,Login,2019-12-08 17:23:11,2019,,,,,,,,,,,,
6480,33,Login,2019-12-08 17:23:49,2019,,,,,,,,,,,,
6481,33,Update Deliverable,2019-12-08 18:33:36,2019,156,1198,,,,,,Tissue Engineering Brochure Distribution,Other Med,Completed,Q4,
6482,45,Login,2019-12-08 23:02:41,2019,,,,,,,,,,,,
6483,45,Login,2019-12-08 23:02:46,2019,,,,,,,,,,,,
6486,33,Login,2019-12-09 09:47:11,2019,,,,,,,,,,,,
6487,33,Login,2019-12-09 09:47:15,2019,,,,,,,,,,,,
6488,33,Update Deliverable,2019-12-09 10:48:36,2019,411,1152,,,,,,Functional Block Diagram,Homework,Completed,Q3,
6489,67,Login,2019-12-09 10:05:47,2019,,,,,,,,,,,,
6490,67,Update Deliverable,2019-12-09 11:07:53,2019,405,1133,,,,,,Understand the arterial system,Homework,Completed,Q4,
6491,67,Update Deliverable,2019-12-09 11:08:43,2019,382,959,,,,,,Create a layout of the expected device,Standard operating procedures,In progress,Q4,
6492,67,Update Deliverable,2019-12-09 11:11:37,2019,352,998,,,,,,Present poster at graduate symposium,Refereed conferences,Completed,Q4,
6493,67,Update Deliverable,2019-12-09 11:13:03,2019,352,998,,,,,,Present poster at graduate symposium,Refereed conferences,Completed,Q4,
6494,67,Update Deliverable,2019-12-09 11:15:27,2019,405,1135,,,,,,Use VR to improve understanding of the cardio system,Quiz,Completed,Q2,
6495,67,Update Deliverable,2019-12-09 11:18:34,2019,352,687,,,,,,Obtain feedback from class for revisions of symposium poster,Other Low,Completed,Q1,
6496,67,Update Deliverable,2019-12-09 11:22:21,2019,351,714,,,,,,Create accountability board to track progress or group members,Standard operating procedures,Completed,Q1,
6497,67,Update Deliverable,2019-12-09 11:26:57,2019,351,706,,,,,,Delegate tasks to group members to contribute to project,Other Low,Completed,Q1,
6498,67,Update Deliverable,2019-12-09 11:31:59,2019,351,704,,,,,,Create google drive to compile all documents/progress of project,Other Low,Completed,Q2,
6499,67,Update Deliverable,2019-12-09 11:46:29,2019,350,702,,,,,,View resources given by other teammates to develop understanding of biosensors,Review of others evidence,Completed,Q2,
6500,67,Update Deliverable,2019-12-09 11:50:42,2019,350,707,,,,,,Determine limits of variables,Other Low,Not Started,Q3,
6501,67,Delete Deliverable,2019-12-09 11:50:52,2019,350,708,,,,,,,,,,
6502,67,Delete Deliverable,2019-12-09 11:50:57,2019,350,709,,,,,,,,,,
6503,67,Update Deliverable,2019-12-09 11:51:13,2019,350,707,,,,,,Determine limits of variables,Other Low,Completed,Q3,
6504,67,Update Deliverable,2019-12-09 11:52:52,2019,382,959,,,,,,Create a layout of the expected device,Standard operating procedures,Completed,Q4,
6505,67,Update Deliverable,2019-12-09 11:53:24,2019,352,998,,,,,,Present poster at graduate symposium,Refereed conferences,Completed,Q4,
6506,43,Login,2019-12-09 11:17:41,2019,,,,,,,,,,,,
6507,43,Update Deliverable,2019-12-09 12:21:43,2019,238,288,,,,,,Meet and Communicate with the group consistently,Other Low,Completed,Q4,
6508,43,Insert Deliverable,2019-12-09 12:22:25,2019,171,1225,,,,,,Completed Website,Review of others evidence,Completed,Q4,
6509,43,Update Deliverable,2019-12-09 12:26:18,2019,171,1225,,,,,,Completed Website,Review of others evidence,Completed,Q4,
6510,43,Update Deliverable,2019-12-09 12:28:21,2019,372,880,,,,,,Get the website reviewed by other students in the class,Other Low,Completed,Q4,
6511,43,Delete Deliverable,2019-12-09 12:28:41,2019,372,879,,,,,,,,,,
6512,77,Login,2019-12-09 11:34:27,2019,,,,,,,,,,,,
6513,33,Update Deliverable,2019-12-09 12:43:32,2019,411,1156,,,,,,Arterial System,Homework,Completed,Q4,
6516,33,Update Deliverable,2019-12-09 13:25:07,2019,411,1154,,,,,,PV Loops/Time Domain,Homework,Completed,Q3,
6558,33,Update Deliverable,2019-12-09 14:17:44,2019,411,1153,,,,,,R and C Principles,Homework,Completed,Q3,
6562,62,Login,2019-12-09 14:38:47,2019,,,,,,,,,,,,
6564,58,Login,2019-12-09 15:00:48,2019,,,,,,,,,,,,
6565,58,Login,2019-12-09 15:00:56,2019,,,,,,,,,,,,
6566,58,Update Deliverable,2019-12-09 16:12:10,2019,132,1104,,,,,,Preparing a poster and present it in front of class to get reviews,Review of others evidence,Completed,Q4,
6567,58,Update Deliverable,2019-12-09 16:12:35,2019,132,1105,,,,,,Present in the conference,Refereed conferences,Completed,Q4,
6568,58,Update Deliverable,2019-12-09 16:14:05,2019,243,303,,,,,,Sharing the resources on Comsol with the group,Other Low,Completed,Q3,
6569,58,Update Deliverable,2019-12-09 16:14:16,2019,243,733,,,,,,Conducting a hands on session of comsol simulations to teach the group,Providing expertise to other research groups in the laboratory environment (documented),Completed,Q4,
6570,58,Update Deliverable,2019-12-09 16:15:24,2019,243,743,,,,,,Helping group members on comsol simulations,Other Med,In progress,Q4,
6571,58,Update Deliverable,2019-12-09 16:19:32,2019,360,1107,,,,,,Present my 3 minutes Innovation challenge presentation to the class and get reviews,In-class Survey,Completed,Q4,
6572,58,Update Deliverable,2019-12-09 16:21:22,2019,359,727,,,,,,Summary report of the class notes,documented general assistance to others in the class,Completed,Q3,
6573,40,Login,2019-12-09 15:21:58,2019,,,,,,,,,,,,
6574,40,Login,2019-12-09 15:22:05,2019,,,,,,,,,,,,
6575,40,Login,2019-12-09 15:55:06,2019,,,,,,,,,,,,
6576,58,Insert Deliverable,2019-12-09 16:58:23,2019,132,1230,,,,,,Compete in poster presentation competition,Awards,Completed,Q4,
6577,58,Update Deliverable,2019-12-09 16:59:06,2019,132,1230,,,,,,Compete in poster presentation competition,Awards,Completed,Q4,
6578,40,Update Deliverable,2019-12-09 17:26:36,2019,274,426,,,,,,Study techniques in implementing the filtering the data from analog signals,Standard operating procedures,Completed,Q4,
6579,40,Update Deliverable,2019-12-09 17:27:15,2019,274,425,,,,,,Learn how to de noise the signals without loosing our data,Standard operating procedures,Completed,Q3,
6581,51,Login,2019-12-09 18:59:40,2019,,,,,,,,,,,,
6582,51,Login,2019-12-09 18:59:53,2019,,,,,,,,,,,,
6584,46,Login,2019-12-09 22:00:33,2019,,,,,,,,,,,,
6585,46,Update Deliverable,2019-12-09 23:02:41,2019,301,583,,,,,,presentation 4,documented general assistance to others in the class,Completed,Q4,
6586,46,Update Deliverable,2019-12-09 23:03:45,2019,300,573,,,,,,review input from reviewers,Invited outreach activities,In progress,Q4,
6587,46,Update Deliverable,2019-12-09 23:03:57,2019,300,570,,,,,,locate reviewers,Invited outreach activities,In progress,Q3,
6588,46,Update Deliverable,2019-12-09 23:27:00,2019,223,240,,,,,,compile information to be used on web tool,Review of others evidence,Completed,Q2,
6589,40,Login,2019-12-10 01:26:57,2019,,,,,,,,,,,,
6590,40,Update Deliverable,2019-12-10 02:30:50,2019,130,415,,,,,,Make a sketch of poster we want to present and get input from the class,non-refereed conferences,Completed,Q1,
6591,43,Login,2019-12-10 09:15:28,2019,,,,,,,,,,,,
6592,43,Update Deliverable,2019-12-10 10:16:11,2019,372,881,,,,,,Use what is learned from the various reviews to improve the website,Other Low,In progress,Q4,
6594,67,Login,2019-12-10 09:24:19,2019,,,,,,,,,,,,
6595,64,Login,2019-12-10 09:24:25,2019,,,,,,,,,,,,
6596,64,Login,2019-12-10 09:24:36,2019,,,,,,,,,,,,
6597,67,Update Deliverable,2019-12-10 10:24:37,2019,351,710,,,,,,Learn how to run and basic knowledge of Labview,Standard operating procedures,In progress,Q4,
6598,67,Update Deliverable,2019-12-10 10:24:43,2019,351,712,,,,,,Learn how to run and basic knowledge of Comsol,Standard operating procedures,In progress,Q4,
6599,67,Update Deliverable,2019-12-10 10:24:51,2019,351,713,,,,,,Learn how to run and basic knowledge of Proteus,Standard operating procedures,In progress,Q4,
6600,64,Update Deliverable,2019-12-10 10:25:13,2019,383,978,,,,,,Finalize variables and conduct statistical analysis,Other Low,Completed,Q3,
6601,64,Update Deliverable,2019-12-10 10:25:26,2019,383,979,,,,,,Write abstract,Other Low,Completed,Q4,
6602,64,Update Deliverable,2019-12-10 10:25:43,2019,383,980,,,,,,Make poster,Other Low,Completed,Q4,
6614,69,Login,2019-12-10 09:46:47,2019,,,,,,,,,,,,
6615,46,Login,2019-12-10 09:50:46,2019,,,,,,,,,,,,
6616,46,Insert Learning Objective,2019-12-10 10:52:13,2019,428,,basic course objectives,DSK0,Understand,Factual,,,,,,
6617,46,Insert Deliverable,2019-12-10 10:53:20,2019,428,1231,,,,,,functional block diagram,Other Low,In progress,Q4,
6618,46,Insert Deliverable,2019-12-10 10:53:59,2019,428,1232,,,,,,R and C principles,Other Low,In progress,Q4,
6619,46,Insert Deliverable,2019-12-10 10:54:44,2019,428,1233,,,,,,PV loops/ time domain,Other Low,In progress,Q4,
6620,46,Insert Deliverable,2019-12-10 10:55:22,2019,428,1234,,,,,,ECG,Other Low,In progress,Q4,
6621,46,Insert Deliverable,2019-12-10 10:55:45,2019,428,1235,,,,,,Arterial system,Other Low,In progress,Q4,
6622,46,Update Deliverable,2019-12-10 11:25:25,2019,428,1231,,,,,,functional block diagram,Other Low,Completed,Q4,
